RevolvingUtilizationOfUnsecuredLines,DebtRatio,MonthlyIncome,NumberOfTimes90DaysLate,age,SeriousDlqin2yrs
0.040907851,0.225641595,9000.0,0.0,53.0,0.0
0.017579536,0.205821817,3400.0,0.0,65.0,0.0
0.236896717,0.363239705,11000.0,0.0,68.0,0.0
0.271984296,0.428057194,10000.0,0.0,45.0,0.0
0.007643399,0.623394655,2880.0,0.0,50.0,0.0
0.0,0.133687686,12416.0,0.0,45.0,0.0
0.147472265,0.687755659,3666.0,0.0,52.0,0.0
0.119162216,0.422727273,5719.0,0.0,49.0,0.0
0.092841048,0.15685621,15000.0,0.0,44.0,0.0
0.159358557,0.233233897,9050.0,0.0,60.0,0.0
0.9999999,0.648373316,3042.0,0.0,28.0,0.0
0.001594896,0.214181358,10266.0,0.0,51.0,0.0
0.071354594,0.139593002,2800.0,0.0,38.0,0.0
0.37569429,0.607892527,2381.0,1.0,47.0,0.0
0.031082038,0.005342399,4117.0,0.0,48.0,0.0
0.803229062,0.089129972,4700.0,0.0,27.0,0.0
0.021349466,0.091954023,2000.0,0.0,39.0,0.0
0.228485571,0.800624675,5762.0,0.0,44.0,0.0
0.674224933,0.504449649,4269.0,0.0,71.0,0.0
0.238798508,0.134429098,16000.0,0.0,62.0,0.0
0.736652669,0.094452774,2000.0,0.0,36.0,0.0
0.955938877,0.295037266,5500.0,0.0,42.0,1.0
0.145137674,0.01770559,6833.0,0.0,58.0,0.0
0.353078425,0.520708369,3500.0,0.0,48.0,0.0
0.814837033,0.593034505,3100.0,0.0,63.0,0.0
0.117725714,0.01330627,4433.0,0.0,45.0,0.0
0.013837568,0.177901673,1972.0,0.0,72.0,0.0
0.741690498,0.552005517,8700.0,0.0,54.0,0.0
0.048286548,0.336986301,4744.0,0.0,68.0,0.0
0.058245131,0.14949402,8695.0,0.0,60.0,0.0
0.259898079,0.068458781,8369.0,1.0,56.0,0.0
0.042796006,0.13054341,1600.0,0.0,67.0,1.0
0.150081937,0.178347784,8303.0,0.0,59.0,0.0
0.003759318,0.124522814,5500.0,0.0,40.0,0.0
0.639987259,0.457617573,10652.0,0.0,68.0,0.0
0.513837539,0.367924528,6783.0,0.0,41.0,0.0
0.15454935,0.116212339,7666.0,0.0,33.0,0.0
0.472459271,0.04806272,8800.0,1.0,41.0,1.0
0.240358061,0.127238156,6310.0,0.0,30.0,0.0
0.025277793,0.163167367,5000.0,0.0,60.0,0.0
0.058752172,0.156287887,18145.0,0.0,69.0,0.0
0.052349491,0.637684556,12800.0,0.0,60.0,0.0
0.121462849,0.657158091,3750.0,0.0,64.0,0.0
0.225030393,0.087791256,11458.0,0.0,63.0,0.0
0.463638891,0.449663623,8323.0,0.0,45.0,0.0
0.867530107,0.554702495,4167.0,0.0,51.0,0.0
0.810379242,0.288149688,2404.0,0.0,30.0,0.0
0.0,0.574978578,3500.0,0.0,38.0,0.0
0.363132875,0.225765447,18093.0,0.0,58.0,0.0
0.9999999,0.776921475,4800.0,0.0,40.0,0.0
0.360537092,0.220108318,7200.0,0.0,63.0,0.0
0.220951438,0.69151671,3500.0,0.0,55.0,0.0
0.0,0.276114926,15000.0,0.0,58.0,0.0
0.248626042,0.327383077,2800.0,0.0,50.0,0.0
0.0,0.0,2700.0,0.0,58.0,0.0
0.047718091,0.002916424,12000.0,0.0,59.0,0.0
0.027159126,0.003199488,12501.0,0.0,76.0,0.0
0.11543633,0.263571991,8896.0,0.0,54.0,0.0
0.269958468,0.175830638,3400.0,0.0,44.0,0.0
0.038872021,0.211846821,5300.0,0.0,40.0,0.0
0.510360536,0.222242282,5538.0,0.0,46.0,0.0
0.665016749,0.414819223,6720.0,0.0,37.0,0.0
0.9999999,0.0,2460.0,1.0,32.0,0.0
0.028211266,0.333507443,7657.0,0.0,43.0,0.0
0.95241401,0.522125066,7547.0,0.0,42.0,0.0
0.07407043,0.359821429,3359.0,0.0,60.0,0.0
0.012635981,0.131556503,9379.0,0.0,49.0,0.0
0.411811758,0.009488828,9800.0,0.0,36.0,0.0
0.27938493,0.591906475,5559.0,0.0,33.0,0.0
0.168494735,0.344899231,9625.0,0.0,32.0,0.0
0.061823761,0.099024156,6250.0,0.0,38.0,0.0
0.0,0.411578517,9793.0,0.0,63.0,0.0
0.03292622,0.249967953,7800.0,0.0,50.0,0.0
0.092889328,0.583985394,3833.0,0.0,62.0,0.0
0.132542699,0.43573307,6083.0,0.0,51.0,0.0
0.0714947,0.060748764,4246.0,0.0,46.0,0.0
0.0,0.211311099,11333.0,0.0,56.0,0.0
0.9999999,0.255221449,6750.0,0.0,53.0,0.0
0.723697431,0.43895554,2833.0,0.0,45.0,1.0
0.0,0.571162791,4299.0,0.0,47.0,0.0
0.064238746,0.314195944,3500.0,0.0,61.0,0.0
0.178139797,0.408918216,5000.0,0.0,36.0,0.0
0.027537402,0.27077422,7400.0,0.0,52.0,0.0
0.057002077,0.339176372,8328.0,0.0,45.0,0.0
0.9999999,0.0,7077.261225521246,0.0,73.0,0.0
0.38262668,0.445321308,1773.0,0.0,56.0,0.0
0.013619939,0.181231215,8982.0,0.0,75.0,0.0
0.273659133,0.825301205,1825.0,0.0,62.0,0.0
0.745247427,0.243844519,8000.0,0.0,44.0,0.0
0.046132139,0.448391553,5066.0,0.0,47.0,0.0
0.768463074,0.066838046,3500.0,1.0,36.0,1.0
0.191928632,0.338176887,10322.0,0.0,55.0,0.0
0.0,0.551852578,5100.0,0.0,57.0,0.0
0.064264374,0.392321536,5000.0,0.0,32.0,0.0
0.0,0.031855091,1600.0,0.0,57.0,0.0
0.729594418,0.27432849,4541.0,0.0,46.0,0.0
0.05138923,0.203288158,4500.0,0.0,44.0,0.0
0.29534592,0.23668333,5800.0,0.0,59.0,0.0
0.174165305,0.312055036,12500.0,0.0,56.0,0.0
0.0,0.115895458,4667.0,0.0,49.0,0.0
0.328610329,0.159806699,6000.0,0.0,32.0,0.0
0.300914381,0.366512461,6700.0,0.0,49.0,0.0
0.033534104,0.004867557,8833.0,0.0,64.0,0.0
0.198401289,0.443421443,6733.0,0.0,52.0,0.0
0.0,0.689243028,3011.0,0.0,51.0,0.0
0.9999999,0.583863081,6134.0,0.0,43.0,0.0
0.695420305,0.13474117,5350.0,0.0,40.0,0.0
0.085934855,0.124614973,14933.0,0.0,71.0,0.0
0.0,0.073071302,13000.0,0.0,53.0,0.0
0.753784833,0.568780282,4746.0,0.0,68.0,0.0
0.0,0.591363455,2500.0,0.0,33.0,1.0
0.9999999,0.49888898,12150.0,0.0,38.0,0.0
0.702253557,0.719225654,6766.0,0.0,47.0,0.0
0.124944605,0.354127953,11300.0,0.0,51.0,0.0
0.955233554,0.16726182,7000.0,0.0,41.0,1.0
0.0,0.23447262,2720.0,0.0,27.0,0.0
0.135572885,0.325224551,2671.0,0.0,38.0,0.0
0.9999999,0.006050522,6610.0,1.0,51.0,0.0
0.0,0.0,6568.4881260621705,0.0,63.0,0.0
0.033497566,0.387889825,4392.0,0.0,49.0,0.0
0.392686927,0.367235633,9900.0,0.0,53.0,0.0
0.089201761,0.415226884,5266.0,0.0,74.0,0.0
0.415709188,0.33764418,2860.0,0.0,58.0,0.0
0.1227509,0.66874028,4500.0,0.0,34.0,0.0
0.033024214,0.364521917,3900.0,0.0,52.0,0.0
0.93573876,0.409537167,6416.0,0.0,34.0,0.0
0.0,0.599189021,3205.0,1.0,36.0,1.0
0.353180922,0.302708262,5833.0,0.0,75.0,0.0
0.133203516,0.230791203,3500.0,0.0,65.0,0.0
0.300182125,0.236663293,13833.0,0.0,51.0,0.0
0.081027031,0.079560063,7000.0,0.0,27.0,0.0
0.77050765,0.688084587,4917.0,1.0,64.0,1.0
0.123638949,0.215267063,13610.0,0.0,45.0,0.0
0.080838054,0.195789703,9167.0,0.0,51.0,0.0
0.267871885,0.268611944,11000.0,0.0,43.0,0.0
0.9999999,0.0,7682.449284335081,0.0,79.0,0.0
0.0,0.0,6178.739773224497,1.0,56.0,0.0
0.285727513,0.268838597,4020.0,0.0,76.0,0.0
0.692581968,0.157673625,7616.0,0.0,43.0,0.0
0.409314453,0.837945929,6250.0,0.0,42.0,0.0
0.152260897,0.090909091,6500.0,0.0,68.0,0.0
0.021483774,0.299670969,3950.0,0.0,56.0,0.0
0.17217764,0.039592082,3333.0,0.0,57.0,0.0
0.146277356,0.302854779,2416.0,0.0,27.0,0.0
0.022532833,0.152467803,12500.0,0.0,41.0,0.0
0.0,0.428326581,6417.0,0.0,48.0,0.0
0.505072569,0.2413212,8900.0,0.0,41.0,0.0
0.478508201,0.412889625,6640.0,0.0,31.0,0.0
0.191113374,0.684157921,2000.0,0.0,67.0,0.0
0.293402067,0.266961863,7000.0,0.0,71.0,0.0
0.907695885,0.152711822,4000.0,0.0,29.0,0.0
0.485861114,0.421134826,11525.0,0.0,63.0,0.0
0.0,0.41645816,3596.0,0.0,61.0,0.0
0.341625591,0.350774871,6000.0,0.0,54.0,0.0
0.085130496,0.422323086,4846.0,0.0,34.0,0.0
0.002520065,0.168539326,2224.0,0.0,64.0,0.0
0.013968553,0.270060606,8249.0,0.0,48.0,0.0
0.091180537,0.013046377,10500.0,0.0,52.0,0.0
0.654531896,0.474741418,6670.0,0.0,58.0,0.0
0.240141733,0.043661815,9000.0,0.0,45.0,0.0
0.227752472,0.489371125,6773.0,0.0,36.0,0.0
0.022330852,0.634402946,1900.0,0.0,56.0,0.0
0.956014662,0.175630652,2100.0,0.0,58.0,0.0
0.261841614,0.61881957,7725.0,0.0,56.0,0.0
0.358663687,0.658520329,4500.0,0.0,42.0,0.0
0.112902925,0.026246719,8000.0,0.0,66.0,0.0
0.517303336,0.571214393,4001.0,0.0,44.0,0.0
0.173247113,0.503109377,8200.0,0.0,52.0,0.0
0.2232169,0.131567489,13779.0,0.0,61.0,0.0
0.824354701,0.335237823,7000.0,0.0,32.0,0.0
0.338727598,0.498375406,4000.0,0.0,30.0,1.0
0.101129862,0.118303571,3583.0,1.0,72.0,0.0
0.111743058,0.358269256,7672.0,0.0,58.0,0.0
0.23669372,0.573030968,4100.0,0.0,55.0,0.0
0.040986389,0.004760771,8401.0,0.0,49.0,0.0
0.12885088,0.318251144,5900.0,0.0,36.0,0.0
0.0,0.112180674,2700.0,0.0,55.0,0.0
0.219831755,0.510998,5500.0,0.0,72.0,1.0
0.060299985,0.316566682,6500.0,0.0,67.0,0.0
0.657851755,0.540243293,6000.0,0.0,63.0,0.0
0.629420085,0.162070634,6200.0,0.0,32.0,0.0
0.516224099,0.30117291,18500.0,0.0,66.0,0.0
0.009514332,0.125057683,2166.0,0.0,74.0,0.0
0.12194156,0.56231003,6250.0,0.0,42.0,0.0
0.488741215,0.615231458,4017.0,0.0,64.0,0.0
0.025054907,0.396575428,8000.0,0.0,54.0,0.0
0.0,0.595292505,4375.0,0.0,29.0,0.0
0.000815993,0.000369208,5416.0,0.0,53.0,0.0
0.038003592,0.343554193,7500.0,0.0,37.0,0.0
0.0,0.314767209,3500.0,0.0,69.0,0.0
0.031498425,0.04259574,10000.0,0.0,33.0,0.0
0.530098796,0.265900813,7137.0,0.0,64.0,0.0
0.007242625,0.003975425,8300.0,0.0,56.0,0.0
0.033842527,0.271584921,7400.0,0.0,60.0,0.0
0.026774292,0.439006358,6762.0,0.0,42.0,0.0
0.9999999,0.101149808,6000.0,0.0,38.0,0.0
0.263542012,0.28512497,4120.0,0.0,31.0,0.0
0.378929686,0.447300771,4667.0,0.0,38.0,1.0
0.0,0.272329794,1600.0,0.0,73.0,0.0
0.055823153,0.755212796,3500.0,0.0,34.0,0.0
0.341022464,0.255538897,6002.0,0.0,53.0,0.0
0.019018063,0.215447154,1475.0,0.0,41.0,0.0
0.004203368,0.106927011,2150.0,0.0,65.0,0.0
0.0,0.382927665,8750.0,0.0,56.0,0.0
0.267253808,0.216356729,5000.0,0.0,41.0,0.0
0.010392486,0.107506951,3236.0,0.0,79.0,0.0
0.9999999,0.145013123,1523.0,0.0,62.0,0.0
0.014306857,0.521194348,3750.0,0.0,31.0,0.0
0.930581346,0.065459347,5300.0,1.0,56.0,1.0
0.102959496,0.206291149,4100.0,0.0,52.0,0.0
0.228377162,0.270432392,4000.0,0.0,46.0,0.0
0.162917525,0.09321733,5631.0,0.0,49.0,0.0
0.571923744,0.790403199,3000.0,0.0,54.0,0.0
0.310304933,0.239269092,5800.0,0.0,51.0,0.0
0.188964668,0.171957011,4000.0,0.0,56.0,0.0
0.030498614,0.118587608,1500.0,1.0,69.0,0.0
0.667035296,0.186953262,4000.0,0.0,64.0,0.0
0.0,0.094458907,2688.0,0.0,77.0,0.0
0.328474013,0.433915212,2806.0,0.0,40.0,0.0
0.994979079,0.534864242,14326.0,0.0,49.0,0.0
0.350774687,0.617691154,2000.0,1.0,53.0,0.0
0.0,0.0,6924.347344712556,0.0,70.0,0.0
0.585012278,0.190483184,6808.0,0.0,59.0,1.0
0.352155756,0.784367636,2545.0,0.0,30.0,0.0
0.035367676,0.003845858,13000.0,0.0,64.0,0.0
0.377837035,0.24227042,6500.0,0.0,43.0,0.0
0.088943146,0.217162033,2085.0,0.0,63.0,0.0
0.295551389,0.514271065,5850.0,0.0,46.0,1.0
0.361893968,0.507810873,4800.0,0.0,42.0,0.0
0.410117694,0.48104035,4113.0,0.0,54.0,0.0
0.002036314,0.008085612,4204.0,0.0,45.0,0.0
0.010999421,0.30086877,2186.0,0.0,62.0,0.0
0.17092525,0.32035361,4750.0,0.0,57.0,0.0
0.049701359,0.31642098,5833.0,0.0,46.0,0.0
0.0,0.13737187,11901.0,0.0,61.0,0.0
0.360394059,0.492092347,5500.0,0.0,57.0,0.0
0.001722127,0.002586207,2319.0,0.0,65.0,0.0
0.443827313,0.271545691,5000.0,0.0,50.0,0.0
0.050797097,0.411674347,7811.0,0.0,34.0,0.0
0.169844021,0.375862414,10000.0,0.0,37.0,0.0
0.093864164,0.318925552,7333.0,0.0,63.0,0.0
0.394764693,0.64036919,9100.0,0.0,48.0,0.0
0.972867798,0.480458099,5500.0,0.0,40.0,1.0
0.032247032,0.01179764,5000.0,0.0,67.0,0.0
0.0,0.026204565,2365.0,0.0,75.0,0.0
0.030403882,0.124194623,4500.0,1.0,77.0,0.0
0.037055944,0.385630718,6666.0,0.0,51.0,0.0
0.398725423,0.311186037,10083.0,0.0,45.0,0.0
0.860696517,0.025488904,4550.0,0.0,34.0,1.0
0.653379392,0.732152254,5700.0,0.0,49.0,0.0
0.020576527,0.162967179,5270.0,0.0,47.0,0.0
0.514180549,0.272321881,9866.0,0.0,53.0,0.0
0.0,0.779632721,9583.0,0.0,47.0,0.0
0.003873998,0.132448238,6326.0,0.0,53.0,0.0
0.016136431,0.085991401,10000.0,0.0,78.0,0.0
0.049042639,0.398354474,5833.0,0.0,55.0,0.0
0.44831183,0.449238579,4333.0,0.0,44.0,0.0
0.723536482,0.411626196,6794.0,0.0,32.0,0.0
0.794800578,0.216048601,7900.0,1.0,49.0,1.0
0.9999999,0.040856622,6583.0,1.0,33.0,1.0
0.0,0.030890912,6700.0,0.0,42.0,0.0
0.55028434,0.112544955,4726.0,0.0,45.0,0.0
0.291271043,0.309314587,1706.0,0.0,34.0,0.0
0.016854239,0.189082278,8847.0,0.0,57.0,0.0
0.07557788,0.49309362,4560.0,0.0,50.0,0.0
0.166000924,0.141984466,11458.0,0.0,37.0,0.0
0.244190598,0.627524015,5100.0,0.0,56.0,0.0
0.718655264,0.412247813,5600.0,0.0,46.0,1.0
0.9999999,0.627945727,4200.0,0.0,52.0,0.0
0.0,0.202932356,3000.0,0.0,30.0,0.0
0.191930985,0.326670831,1600.0,0.0,65.0,0.0
0.0,0.0537514,6250.0,0.0,31.0,0.0
0.167380151,0.10623103,5600.0,0.0,38.0,0.0
0.064688118,0.202250352,10664.0,0.0,60.0,0.0
0.128453926,0.076678511,5346.0,0.0,36.0,0.0
0.659047891,0.492827542,6273.0,0.0,46.0,0.0
0.0,0.578245801,3750.0,0.0,50.0,0.0
0.9999999,0.385480726,6666.0,0.0,52.0,0.0
0.332088753,0.497837126,5316.0,0.0,38.0,0.0
0.126342815,0.004655888,11812.0,0.0,70.0,0.0
0.013655844,0.141813025,9166.0,0.0,45.0,0.0
0.360523979,0.251704129,17750.0,0.0,51.0,0.0
0.117022366,0.616191904,2000.0,0.0,74.0,0.0
0.150094651,0.491563555,8000.0,0.0,47.0,0.0
0.318157755,0.693256912,14829.0,0.0,37.0,0.0
0.073895863,0.417849141,8033.0,0.0,39.0,0.0
0.0,0.0,6771.836251005248,0.0,67.0,0.0
0.146076236,0.742502999,2500.0,0.0,67.0,0.0
0.36267819,0.465432771,3673.0,0.0,62.0,0.0
0.216178382,0.103624588,8800.0,0.0,66.0,0.0
0.60401523,0.223378475,7014.0,1.0,53.0,1.0
0.016158673,0.053320683,5269.0,0.0,69.0,0.0
0.022195561,0.000480692,6240.0,0.0,63.0,0.0
0.622771519,0.394499549,4435.0,0.0,30.0,0.0
0.032652395,0.262649772,11600.0,0.0,63.0,0.0
0.0,0.343001443,6929.0,0.0,37.0,0.0
0.049714809,0.298752834,10583.0,0.0,47.0,0.0
0.402024265,0.706083976,3500.0,0.0,54.0,0.0
0.106299515,0.064757566,3072.0,0.0,30.0,0.0
0.191729073,0.201959608,5000.0,0.0,46.0,0.0
0.049036077,0.002399774,7083.0,0.0,36.0,0.0
0.92034744,0.178922363,9260.0,0.0,46.0,0.0
0.032331573,0.013846154,2599.0,0.0,65.0,0.0
0.049988281,0.273519164,12053.0,0.0,39.0,0.0
0.093520243,0.218088817,4300.0,0.0,58.0,0.0
0.9999999,0.300472091,3600.0,0.0,59.0,0.0
0.0,0.0,8333.0,0.0,41.0,0.0
0.841451221,0.387573322,4602.0,0.0,52.0,0.0
0.0,0.0,6819.126705661288,0.0,55.0,0.0
0.9999999,0.383661634,10000.0,0.0,47.0,0.0
0.017741618,0.490193868,17743.0,0.0,67.0,1.0
0.00475981,0.053470919,8527.0,0.0,59.0,0.0
0.039643563,0.005767138,9189.0,0.0,60.0,0.0
0.008871302,0.341228673,16000.0,0.0,66.0,0.0
0.0,0.267604475,12155.0,0.0,55.0,0.0
0.051341687,0.0826483,4500.0,0.0,75.0,0.0
0.0,0.0,2000.0,0.0,36.0,0.0
0.835234762,0.254131473,10891.0,0.0,53.0,0.0
0.119203758,0.274063125,11500.0,0.0,48.0,0.0
0.015736119,0.192719486,5136.0,0.0,61.0,0.0
0.828608616,0.321229344,9500.0,0.0,52.0,1.0
0.040189247,0.267289384,11133.0,0.0,56.0,0.0
0.0,0.184574379,6002.0,0.0,57.0,0.0
0.689748288,0.604125249,4023.0,0.0,51.0,0.0
0.887158415,0.782436525,8585.0,0.0,45.0,0.0
0.9999999,0.834737769,7950.0,0.0,42.0,0.0
0.003556492,0.287786533,5583.0,0.0,56.0,0.0
0.018886209,0.30108857,8083.0,0.0,56.0,0.0
0.998000286,0.297612438,1800.0,0.0,31.0,0.0
0.023085036,0.495168277,3000.0,0.0,54.0,0.0
0.679040586,0.171975432,7000.0,0.0,61.0,0.0
0.001452346,0.000243843,4100.0,0.0,76.0,0.0
0.9999999,0.143114853,3325.0,0.0,31.0,0.0
0.158818075,0.324554987,4100.0,0.0,59.0,0.0
0.0,0.088192018,10873.0,0.0,66.0,0.0
0.519119027,0.686264101,7534.0,0.0,61.0,0.0
0.296783041,0.172100627,11010.0,0.0,36.0,0.0
0.129498775,0.374162381,6416.0,0.0,44.0,0.0
0.008853097,0.305029995,6500.0,0.0,54.0,0.0
0.016671615,0.194089105,2266.0,0.0,35.0,0.0
0.016012307,0.250088225,8500.0,0.0,68.0,0.0
0.010620119,0.056587091,7916.0,0.0,50.0,0.0
0.9999999,0.387808975,4166.0,1.0,36.0,0.0
0.041927522,0.153930832,10900.0,0.0,65.0,0.0
0.0,0.481123793,6833.0,0.0,56.0,0.0
0.065995875,0.160467906,3333.0,0.0,53.0,0.0
0.0,0.75704859,3333.0,0.0,39.0,0.0
0.855456276,0.118270882,9900.0,0.0,47.0,0.0
0.110886736,0.498143388,3500.0,0.0,67.0,0.0
0.101010101,0.147371764,12593.0,0.0,66.0,0.0
0.00735472,0.222398682,17000.0,0.0,51.0,0.0
0.021621694,0.015996001,4000.0,0.0,69.0,0.0
0.021732754,0.383252574,6603.0,0.0,38.0,0.0
0.015944743,0.513468481,3600.0,0.0,56.0,0.0
0.731403811,0.29666765,6781.0,0.0,39.0,0.0
0.896906375,0.665891112,2148.0,0.0,50.0,0.0
0.013108968,0.305827825,13160.0,0.0,60.0,0.0
0.925650658,0.323851392,11600.0,0.0,36.0,0.0
0.156626506,0.270216357,6516.0,0.0,45.0,0.0
0.487614164,0.395653405,14125.0,0.0,69.0,0.0
0.378282844,0.592924891,7801.0,0.0,68.0,1.0
0.485339809,0.300590523,13885.0,0.0,63.0,0.0
0.047164133,0.095215425,4200.0,0.0,75.0,0.0
0.0,0.0,7280.206563362941,0.0,77.0,0.0
0.09745397,0.40447322,8494.0,0.0,48.0,0.0
0.085145798,0.537455776,6500.0,0.0,36.0,0.0
0.9999999,0.0,4451.0,0.0,65.0,0.0
0.037827491,0.136752137,2924.0,0.0,35.0,0.0
0.95470151,0.315884206,13333.0,0.0,55.0,1.0
0.183609788,0.241270892,6042.0,0.0,62.0,0.0
0.028031003,0.268518519,4211.0,0.0,66.0,0.0
0.141716567,0.145857643,5141.0,0.0,44.0,0.0
0.018571922,0.109378124,5000.0,0.0,72.0,0.0
0.0,0.348130374,5000.0,0.0,46.0,0.0
0.502667112,0.553155748,4166.0,0.0,70.0,0.0
0.039277478,0.213271303,8167.0,0.0,48.0,0.0
0.225144629,0.294877711,6500.0,0.0,47.0,0.0
0.199171809,0.357554088,16500.0,0.0,64.0,0.0
0.493758789,0.195040661,7500.0,0.0,52.0,0.0
0.007073014,0.597018543,8250.0,0.0,43.0,0.0
0.017840823,0.01332889,3000.0,0.0,72.0,0.0
0.794239842,0.401504074,4786.0,0.0,62.0,0.0
0.839398806,0.505086,5406.0,0.0,36.0,0.0
0.005581734,0.489755122,2000.0,0.0,62.0,0.0
0.047278489,0.494305239,3950.0,0.0,49.0,0.0
0.049860115,0.473905219,5000.0,0.0,48.0,0.0
0.253612439,0.295270473,10000.0,0.0,54.0,0.0
0.500919768,0.356607232,6000.0,0.0,42.0,0.0
0.346715262,0.620547317,6540.0,0.0,49.0,0.0
0.477458431,0.290949473,1800.0,0.0,32.0,0.0
0.45678858,0.25089988,7500.0,0.0,77.0,0.0
0.676691309,0.450082077,6700.0,0.0,50.0,0.0
0.088952162,0.340813153,4500.0,0.0,59.0,0.0
0.9999999,0.0,2500.0,0.0,79.0,0.0
0.0,0.607420076,7600.0,0.0,30.0,1.0
0.0,0.670636671,6800.0,0.0,36.0,1.0
0.03895065,0.24746819,3850.0,0.0,66.0,0.0
0.126793752,0.041227394,11666.0,0.0,76.0,0.0
0.142479275,0.257018393,6197.0,0.0,58.0,0.0
0.103741355,0.125645726,6000.0,0.0,72.0,0.0
0.482104803,0.079615048,8000.0,0.0,31.0,0.0
0.354409446,0.64405085,7000.0,0.0,63.0,0.0
0.882331727,0.727467505,7000.0,0.0,63.0,0.0
0.061387184,0.379055481,10417.0,0.0,43.0,0.0
0.601297037,0.312319538,6233.0,0.0,47.0,1.0
0.784424579,0.411114037,3796.0,0.0,54.0,0.0
0.468371748,0.199487532,16000.0,0.0,69.0,0.0
0.055909869,0.072116572,4048.0,0.0,70.0,0.0
0.0,0.211695041,1350.0,0.0,71.0,0.0
0.795546964,0.241328663,8850.0,0.0,46.0,0.0
0.22277764,0.290317205,18000.0,0.0,43.0,0.0
0.777207282,0.085991494,7523.0,0.0,37.0,0.0
0.014096319,0.780025284,2372.0,0.0,31.0,0.0
0.9999999,0.009996002,2500.0,0.0,40.0,1.0
0.370165333,0.628176262,3108.0,0.0,73.0,0.0
0.061048474,0.100302982,6270.0,0.0,52.0,0.0
0.064841866,0.010887679,9000.0,0.0,41.0,0.0
0.014502428,0.241590214,3923.0,0.0,57.0,0.0
0.026680043,0.16046535,9970.0,0.0,55.0,0.0
0.521182627,0.482285714,2624.0,0.0,58.0,0.0
0.521370387,0.467913841,13416.0,0.0,42.0,0.0
0.9999999,0.542104135,14000.0,0.0,58.0,0.0
0.202134491,0.455151427,6900.0,0.0,40.0,0.0
0.466808562,0.607378524,6667.0,0.0,47.0,1.0
0.00410696,0.101959216,2500.0,0.0,75.0,0.0
0.284105275,0.210848644,8000.0,0.0,56.0,0.0
0.043218878,0.454327308,6250.0,0.0,54.0,0.0
0.04423823,0.003142558,10500.0,0.0,75.0,0.0
0.0184288,0.086192975,4953.0,0.0,66.0,0.0
0.008853288,0.05021586,4400.0,0.0,48.0,0.0
0.100812664,0.248620578,3080.0,0.0,45.0,0.0
0.932021611,0.144142643,6000.0,0.0,50.0,0.0
0.0,0.271124342,13100.0,0.0,57.0,0.0
0.0,0.602879879,7916.0,0.0,33.0,0.0
0.728045326,0.265892003,13166.0,0.0,47.0,0.0
0.027251103,0.276022139,5600.0,0.0,52.0,0.0
0.280019175,0.270793407,5217.0,0.0,50.0,0.0
0.060461263,0.241101617,16266.0,0.0,61.0,0.0
0.177862714,0.566058906,3564.0,0.0,61.0,0.0
0.146496338,0.22894385,2991.0,0.0,51.0,0.0
0.118976205,0.034655115,3000.0,0.0,27.0,0.0
0.382426747,0.76426489,2400.0,0.0,64.0,0.0
0.026677245,0.008,5999.0,0.0,77.0,0.0
0.144218661,0.605403656,6180.0,0.0,39.0,0.0
0.119803819,0.126454709,8334.0,0.0,38.0,0.0
0.0,0.426402518,5400.0,0.0,65.0,0.0
0.553228305,0.752618549,5250.0,0.0,34.0,1.0
0.403012932,0.33314911,9046.0,0.0,64.0,0.0
0.05353871,0.367578017,3620.0,0.0,33.0,0.0
0.038707328,0.254044169,7108.0,0.0,31.0,0.0
0.622783002,0.311302416,3600.0,0.0,29.0,0.0
0.323915824,0.240250886,7333.0,0.0,57.0,0.0
0.116627791,0.321723036,5942.0,0.0,34.0,0.0
0.236578049,0.187946301,3500.0,0.0,37.0,0.0
0.011269394,0.002085506,3835.0,0.0,63.0,0.0
0.03088474,0.166116248,9083.0,0.0,71.0,0.0
0.527147285,0.055871212,3167.0,0.0,29.0,0.0
0.096229095,0.513236391,5363.0,0.0,50.0,0.0
0.365337008,0.324697755,11000.0,0.0,41.0,0.0
0.045595285,0.197972252,3747.0,0.0,74.0,0.0
0.39155054,0.096986145,7000.0,0.0,61.0,0.0
0.005858389,0.170975451,4602.0,0.0,75.0,0.0
0.328264543,0.056988602,5000.0,0.0,61.0,0.0
0.031520808,0.494613583,2134.0,0.0,30.0,0.0
0.000225558,0.358501015,10833.0,0.0,53.0,0.0
0.001279966,0.440616967,5834.0,0.0,75.0,0.0
0.580149458,0.285154484,6634.0,0.0,49.0,0.0
0.0,0.102873803,2400.0,0.0,27.0,0.0
0.003686636,0.067791315,3200.0,0.0,44.0,0.0
0.120675716,0.215371855,7233.0,0.0,30.0,0.0
0.0,0.133304243,9166.0,0.0,52.0,0.0
0.076771228,0.463651433,4222.0,0.0,40.0,0.0
0.544703355,0.39386871,3000.0,0.0,34.0,0.0
0.144834482,0.178905688,16667.0,0.0,63.0,0.0
0.9430539,0.337521956,7400.0,0.0,60.0,1.0
0.179876344,0.47643183,3945.0,0.0,46.0,0.0
0.547670067,0.355035405,5083.0,0.0,56.0,0.0
0.061090427,0.340352463,11064.0,0.0,44.0,0.0
0.998527246,0.775836666,4750.0,0.0,34.0,1.0
0.018696843,0.018495376,4000.0,0.0,75.0,0.0
0.572994135,0.542247332,7964.0,0.0,60.0,0.0
0.062270599,0.102974256,4000.0,0.0,29.0,0.0
0.128983227,0.6755345,8231.0,0.0,49.0,0.0
0.366258771,0.773806548,4000.0,0.0,49.0,0.0
